id,name,sex,age,height,weight,country,year,season,sport,event,medal,athletes,totalmedals,topathletes
131199,Maja Martyna Woszczowska,F,32,170.0,54.0,Poland,2016,Summer,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,969,1,0
131284,Million Wolde,M,21,175.0,59.0,Ethiopia,2000,Summer,Athletics,"Athletics Men's 5,000 metres",Gold,1124,1,1
131339,Andreas Wolff,M,25,198.0,110.0,Germany,2016,Summer,Handball,Handball Men's Handball,Bronze,1054,1,0
131345,Ren Wolff,M,26,179.0,75.0,Germany,2004,Summer,Cycling,Cycling Men's Sprint,Bronze,1103,1,1
131345,Ren Wolff,M,26,179.0,75.0,Germany,2004,Summer,Cycling,Cycling Men's Team Sprint,Gold,1103,1,1
131357,Mike Wolfs,M,33,183.0,100.0,Canada,2004,Summer,Sailing,Sailing Men's Two Person Keelboat,Silver,1103,1,0
131362,Rubn Oscar Wolkowyski,M,30,208.0,120.0,Argentina,2004,Summer,Basketball,Basketball Men's Basketball,Gold,1103,1,1
131379,Barbara Mirosawa Wolnicka-Szewczyk,F,30,187.0,71.0,Poland,2000,Summer,Fencing,"Fencing Women's Foil, Team",Silver,880,1,0
131390,Kara Elizabeth Wolters (-Drinan),F,25,201.0,95.0,United States,2000,Summer,Basketball,Basketball Women's Basketball,Gold,880,1,1
131394,Pierre Nlend Wome,M,21,178.0,78.0,Cameroon,2000,Summer,Football,Football Men's Football,Gold,1124,1,1
131403,Won Ok-Im,F,21,162.0,66.0,North Korea,2008,Summer,Judo,Judo Women's Half-Middleweight,Bronze,932,1,0
131405,Won Wu-Yeong,M,30,182.0,76.0,South Korea,2012,Summer,Fencing,"Fencing Men's Sabre, Team",Gold,1023,1,1
131451,Panipak Wongpattanakit,F,18,173.0,49.0,Thailand,2016,Summer,Taekwondo,Taekwondo Women's Flyweight,Bronze,969,1,0
131504,Todd Andrew Woodbridge,M,29,178.0,75.0,Australia,2000,Summer,Tennis,Tennis Men's Doubles,Silver,1124,1,0
131511,Mark Raymond Woodforde,M,34,183.0,80.0,Australia,2000,Summer,Tennis,Tennis Men's Doubles,Silver,1124,1,0
131515,Danielle Woodhouse (Gusterson-),F,31,173.0,68.0,Australia,2000,Summer,Water Polo,Water Polo Women's Water Polo,Gold,880,1,1
131526,Portia Woodman,F,25,169.0,74.0,New Zealand,2016,Summer,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver,969,1,0
131555,Taryn Nadine Woods,F,25,175.0,76.0,Australia,2000,Summer,Water Polo,Water Polo Women's Water Polo,Gold,880,1,1
131565,"Gabriel Thomas ""Gabe"" Woodward",M,25,187.0,83.0,United States,2004,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,1103,1,0
131571,Stephen Brian Wooldridge,M,26,186.0,78.0,Australia,2004,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,1103,1,1
131591,Ester Workel,F,29,166.0,50.0,Netherlands,2004,Summer,Rowing,Rowing Women's Coxed Eights,Bronze,898,1,0
131591,Ester Workel,F,33,166.0,50.0,Netherlands,2008,Summer,Rowing,Rowing Women's Coxed Eights,Silver,932,1,0
131614,Kelsi Worrell,F,22,180.0,75.0,United States,2016,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,969,1,1
131620,Taylor Worth,M,25,174.0,60.0,Australia,2016,Summer,Archery,Archery Men's Team,Bronze,1054,1,0
131641,Marcel Reinier Wouda,M,28,203.0,92.0,Netherlands,2000,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1124,1,0
131654,Dagmara Wozniak (Woniak-),F,28,173.0,81.0,United States,2016,Summer,Fencing,"Fencing Women's Sabre, Team",Bronze,969,1,0
131681,Adam Perry Wright,M,31,191.0,89.0,United States,2008,Summer,Water Polo,Water Polo Men's Water Polo,Silver,1116,1,0
131685,Belinda Wright (-Barnes),F,27,170.0,63.0,Australia,2008,Summer,Softball,Softball Women's Softball,Bronze,932,1,0
131737,Joanne Gwendoline Wright-Goode,F,27,171.0,68.0,Great Britain-2,2000,Summer,Badminton,Badminton Mixed Doubles,Bronze,880,1,0
131745,Agata Ewa Wrbel,F,19,173.0,122.0,Poland,2000,Summer,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver,880,1,0
131745,Agata Ewa Wrbel,F,22,173.0,122.0,Poland,2004,Summer,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze,898,1,0
131784,Felipe Almeida Wu,M,24,169.0,69.0,Brazil,2016,Summer,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver,1054,1,0
131787,Wu Hanxiong,M,23,188.0,78.0,China,2004,Summer,Fencing,"Fencing Men's Foil, Team",Silver,1103,1,0
131788,Wu Hui-Ju,F,21,165.0,56.0,Chinese Taipei,2004,Summer,Archery,Archery Women's Team,Bronze,898,1,0
131794,Wu Jingbiao,M,23,163.0,59.0,China,2012,Summer,Weightlifting,Weightlifting Men's Bantamweight,Silver,1023,1,0
131795,Wu Jingyu,F,21,167.0,51.0,China,2008,Summer,Taekwondo,Taekwondo Women's Flyweight,Gold,932,1,2
131795,Wu Jingyu,F,25,167.0,51.0,China,2012,Summer,Taekwondo,Taekwondo Women's Flyweight,Gold,918,1,2
131802,Wu Meijin,M,24,157.0,58.0,China,2004,Summer,Weightlifting,Weightlifting Men's Bantamweight,Silver,1103,1,0
131803,Melissa Paige Wu,F,16,152.0,50.0,Australia,2008,Summer,Diving,Diving Women's Synchronized Platform,Silver,932,1,0
131805,Wu Minxia,F,18,167.0,52.0,China,2004,Summer,Diving,Diving Women's Springboard,Silver,898,1,5
131805,Wu Minxia,F,18,167.0,52.0,China,2004,Summer,Diving,Diving Women's Synchronized Springboard,Gold,898,1,5
131805,Wu Minxia,F,22,167.0,52.0,China,2008,Summer,Diving,Diving Women's Springboard,Bronze,932,1,5
131805,Wu Minxia,F,22,167.0,52.0,China,2008,Summer,Diving,Diving Women's Synchronized Springboard,Gold,932,1,5
131805,Wu Minxia,F,26,167.0,52.0,China,2012,Summer,Diving,Diving Women's Springboard,Gold,918,1,5
131805,Wu Minxia,F,26,167.0,52.0,China,2012,Summer,Diving,Diving Women's Synchronized Springboard,Gold,918,1,5
131805,Wu Minxia,F,30,167.0,52.0,China,2016,Summer,Diving,Diving Women's Synchronized Springboard,Gold,969,1,5
131816,Wu Seon-Hui,F,26,171.0,58.0,South Korea,2004,Summer,Handball,Handball Women's Handball,Silver,898,1,0
131831,Wu Wenxiong,M,19,152.0,58.0,China,2000,Summer,Weightlifting,Weightlifting Men's Bantamweight,Silver,1124,1,0
131840,Wu Yiwen,F,25,168.0,54.0,China,2012,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,918,1,0
131842,Wu You,F,24,182.0,78.0,China,2008,Summer,Rowing,Rowing Women's Coxless Pairs,Silver,932,1,0
131856,Jacob Wukie,M,26,180.0,73.0,United States,2012,Summer,Archery,Archery Men's Team,Silver,1023,1,0
131858,Mikaela Wulff,F,22,183.0,68.0,Finland,2012,Summer,Sailing,Sailing Women's Three Person Keelboat,Bronze,918,1,0
131862,"Victor Steven ""Vic"" Wunderle",M,24,185.0,74.0,United States,2000,Summer,Archery,Archery Men's Individual,Silver,1124,1,0
131862,"Victor Steven ""Vic"" Wunderle",M,24,185.0,74.0,United States,2000,Summer,Archery,Archery Men's Team,Bronze,1124,1,0
131869,Pia Wunderlich,F,29,173.0,66.0,Germany,2004,Summer,Football,Football Women's Football,Bronze,898,1,0
131871,Tina Wunderlich,F,22,177.0,76.0,Germany,2000,Summer,Football,Football Women's Football,Bronze,880,1,0
131920,Kerry Anne Wyborn (-Newsome),F,26,168.0,63.0,Australia,2004,Summer,Softball,Softball Women's Softball,Silver,898,1,0
131920,Kerry Anne Wyborn (-Newsome),F,30,168.0,63.0,Australia,2008,Summer,Softball,Softball Women's Softball,Bronze,932,1,0
131935,Peter Wylde,M,39,182.0,74.0,United States,2004,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,1103,1,1
131936,Tomasz Wylenzek,M,21,183.0,92.0,Germany,2004,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,1103,1,1
131936,Tomasz Wylenzek,M,25,183.0,92.0,Germany,2008,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,1116,1,1
131936,Tomasz Wylenzek,M,25,183.0,92.0,Germany,2008,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,1116,1,1
131945,Milton Ariel Wynants Vzquez,M,28,169.0,69.0,Uruguay,2000,Summer,Cycling,Cycling Men's Points Race,Silver,1124,1,0
131948,Ian Wynne,M,30,184.0,81.0,Great Britain,2004,Summer,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Bronze,1103,1,0
131981,Marta Xargay Casademont,F,25,180.0,71.0,Spain,2016,Summer,Basketball,Basketball Women's Basketball,Silver,969,1,0
131982,"Xavier ""Xavi"" Hernndez Creus",M,20,175.0,68.0,Spain,2000,Summer,Football,Football Men's Football,Silver,1124,1,0
131987,Andrei Xepkin Xepkina,M,35,210.0,124.0,Spain,2000,Summer,Handball,Handball Men's Handball,Bronze,1124,1,0
131992,Xi Aihua,F,26,182.0,80.0,China,2008,Summer,Rowing,Rowing Women's Quadruple Sculls,Gold,932,1,1
131998,Xia Xuanze,M,21,178.0,70.0,China,2000,Summer,Badminton,Badminton Men's Singles,Bronze,1124,1,0
132001,Xian Dongmei,F,28,158.0,52.0,China,2004,Summer,Judo,Judo Women's Half-Lightweight,Gold,898,1,2
132001,Xian Dongmei,F,32,158.0,52.0,China,2008,Summer,Judo,Judo Women's Half-Lightweight,Gold,932,1,2
132003,Xiang Yanmei,F,24,163.0,69.0,China,2016,Summer,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold,969,1,1
132006,Xiao Hailiang,M,23,165.0,60.0,China,2000,Summer,Diving,Diving Men's Synchronized Springboard,Gold,1124,1,1
132009,Xiao Junfeng,M,21,163.0,55.0,China,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,1124,1,1
132011,Xiao Qin,M,23,163.0,52.0,China,2008,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,1116,1,2
132011,Xiao Qin,M,23,163.0,52.0,China,2008,Summer,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,1116,1,2
132023,Xie Xingfan,F,27,178.0,60.0,China,2008,Summer,Badminton,Badminton Women's Singles,Silver,932,1,0
132038,Xing Aowei,M,18,171.0,64.0,China,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,1124,1,1
132039,Xing Huina,F,20,168.0,48.0,China,2004,Summer,Athletics,"Athletics Women's 10,000 metres",Gold,898,1,1
132045,Xiong Ni,M,26,166.0,55.0,China,2000,Summer,Diving,Diving Men's Springboard,Gold,1124,1,2
132045,Xiong Ni,M,26,166.0,55.0,China,2000,Summer,Diving,Diving Men's Synchronized Springboard,Gold,1124,1,2
132050,Valentin Xristov Snezhev,M,18,156.0,56.0,Azerbaijan,2012,Summer,Weightlifting,Weightlifting Men's Bantamweight,Bronze,1023,1,0
132051,Xu Anqi,F,20,182.0,76.0,China,2012,Summer,Fencing,"Fencing Women's epee, Team",Gold,918,1,1
132051,Xu Anqi,F,24,182.0,76.0,China,2016,Summer,Fencing,"Fencing Women's epee, Team",Silver,969,1,1
132053,Xu Chen,M,27,188.0,82.0,China-2,2012,Summer,Badminton,Badminton Mixed Doubles,Silver,1023,1,0
132058,Xu Dongxiang,F,29,174.0,60.0,China,2012,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Silver,918,1,0
132065,Xu Jiayu,M,20,187.0,78.0,China,2016,Summer,Swimming,Swimming Men's 100 metres Backstroke,Silver,1054,1,0
132068,Xu Jing,F,21,169.0,70.0,China,2012,Summer,Archery,Archery Women's Team,Silver,918,1,0
132071,Xu Li,F,18,168.0,55.0,China,2008,Summer,Wrestling,"Wrestling Women's Lightweight, Freestyle",Silver,932,1,0
132072,Xu Lijia,F,20,176.0,60.0,China,2008,Summer,Sailing,Sailing Women's One Person Dinghy,Bronze,932,1,1
132072,Xu Lijia,F,24,176.0,60.0,China,2012,Summer,Sailing,Sailing Women's One Person Dinghy,Gold,918,1,1
132073,Xu Lili,F,24,166.0,63.0,China,2012,Summer,Judo,Judo Women's Half-Middleweight,Silver,918,1,0
132079,Xu Tianlongzi,F,17,168.0,56.0,China,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,932,1,0
132090,Xu Xin,M,26,180.0,67.0,China,2016,Summer,Table Tennis,Table Tennis Men's Team,Gold,1054,1,1
132092,Xu Yan,F,26,166.0,57.0,China,2008,Summer,Judo,Judo Women's Lightweight,Bronze,932,1,0
132096,Xu Yanwei,F,20,173.0,70.0,China,2004,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,898,1,0
132103,Xu Yunli,F,21,195.0,75.0,China,2008,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,932,1,1
132103,Xu Yunli,F,29,195.0,75.0,China,2016,Summer,Volleyball,Volleyball Women's Volleyball,Gold,969,1,1
132112,Xue Chen,F,19,190.0,79.0,China-2,2008,Summer,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze,932,1,0
132115,Xue Haifeng,M,28,181.0,88.0,China,2008,Summer,Archery,Archery Men's Team,Bronze,1116,1,0
132118,Xue Ming,F,21,193.0,68.0,China,2008,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,932,1,0
132134,Isabelle Yacoubou-Dehoui,F,26,190.0,104.0,France,2012,Summer,Basketball,Basketball Women's Basketball,Silver,918,1,0
132168,Brigitte Yage Enrique,F,31,162.0,49.0,Spain,2012,Summer,Taekwondo,Taekwondo Women's Flyweight,Silver,918,1,0
132192,Aleksey Andreyevich Yakimenko,M,20,184.0,80.0,Russia,2004,Summer,Fencing,"Fencing Men's Sabre, Team",Bronze,1103,1,0
132208,Roman Nikolayevich Yakovlev,M,24,201.0,92.0,Russia,2000,Summer,Volleyball,Volleyball Men's Volleyball,Silver,1124,1,0
132235,Atagn Yalnkaya,M,17,165.0,48.0,Turkey,2004,Summer,Boxing,Boxing Men's Light-Flyweight,Silver,1103,1,0
132243,Kanae Yamabe,F,25,172.0,108.0,Japan,2016,Summer,Judo,Judo Women's Heavyweight,Bronze,969,1,0
132246,Eri Yamada,F,20,165.0,58.0,Japan,2004,Summer,Softball,Softball Women's Softball,Bronze,898,1,1
132246,Eri Yamada,F,24,165.0,58.0,Japan,2008,Summer,Softball,Softball Women's Softball,Gold,932,1,1
132260,Miyo Yamada,F,24,161.0,66.0,Japan,2000,Summer,Softball,Softball Women's Softball,Silver,880,1,0
132276,Ryota Yamagata,M,24,177.0,70.0,Japan,2016,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1054,1,0
132285,Mai Yamaguchi,F,29,176.0,62.0,Japan,2012,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,918,1,0
132294,Noriko Yamaji,F,29,171.0,73.0,Japan,2000,Summer,Softball,Softball Women's Softball,Silver,880,1,0
132294,Noriko Yamaji,F,33,171.0,73.0,Japan,2004,Summer,Softball,Softball Women's Softball,Bronze,898,1,0
132302,Hiroshi Yamamoto,M,41,170.0,71.0,Japan,2004,Summer,Archery,Archery Men's Individual,Silver,1103,1,0
132328,Takashi Yamamoto,M,26,178.0,72.0,Japan,2004,Summer,Swimming,Swimming Men's 200 metres Butterfly,Silver,1103,1,0
132328,Takashi Yamamoto,M,26,178.0,72.0,Japan,2004,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,1103,1,0
132340,Koji Yamamuro,M,23,159.0,58.0,Japan,2012,Summer,Gymnastics,Gymnastics Men's Team All-Around,Silver,1023,1,1
132340,Koji Yamamuro,M,27,159.0,58.0,Japan,2016,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,1054,1,1
132368,Mayumi Yamashita,F,24,170.0,100.0,Japan,2000,Summer,Judo,Judo Women's Heavyweight,Bronze,880,1,0
132415,Yan Ni,F,29,192.0,74.0,China,2016,Summer,Volleyball,Volleyball Women's Volleyball,Gold,969,1,1
132416,Yan Sen,M,25,168.0,60.0,China-2,2000,Summer,Table Tennis,Table Tennis Men's Doubles,Gold,1124,1,1
132422,Yan Zi,F,23,171.0,55.0,China-1,2008,Summer,Tennis,Tennis Women's Doubles,Bronze,932,1,0
132437,Ivo Dimitrov Yanakiev,M,28,193.0,100.0,Bulgaria,2004,Summer,Rowing,Rowing Men's Single Sculls,Bronze,1103,1,0
132439,Yavor Dimitrov Yanakiev,M,23,175.0,74.0,Bulgaria,2008,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Bronze,1116,1,0
132447,Dmytro Mykolaiovych Yanchuk,M,23,184.0,75.0,Ukraine,2016,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze,1054,1,0
132485,Yang Fangxu,F,21,190.0,71.0,China,2016,Summer,Volleyball,Volleyball Women's Volleyball,Gold,969,1,1
132494,Yang Hak-Seon,M,19,159.0,53.0,South Korea,2012,Summer,Gymnastics,Gymnastics Men's Horse Vault,Gold,1023,1,1
132495,Yang Hao,F,24,183.0,75.0,China,2004,Summer,Volleyball,Volleyball Women's Volleyball,Gold,898,1,1
132495,Yang Hao,F,28,183.0,75.0,China,2008,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,932,1,1
132514,Yang Jinghui,M,21,162.0,52.0,China,2004,Summer,Diving,Diving Men's Synchronized Platform,Gold,1103,1,1
132521,Yang Kyong-Il,M,22,158.0,57.0,North Korea,2012,Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze,1023,1,0
132523,Yang Ling,M,28,175.0,75.0,China,2000,Summer,Shooting,"Shooting Men's Running Target, 10 metres",Gold,1124,1,1
132533,Yang Shaoqi,F,24,183.0,80.0,China,2000,Summer,Fencing,"Fencing Women's epee, Team",Bronze,880,1,0
132544,Yang Tae-Yeong,M,24,167.0,63.0,South Korea,2004,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,1103,1,0
132546,Yang Wei,F,21,172.0,63.0,China,2000,Summer,Badminton,Badminton Women's Doubles,Silver,880,1,4
132546,Yang Wei,F,25,172.0,63.0,China-1,2004,Summer,Badminton,Badminton Women's Doubles,Gold,898,1,4
132547,Yang Wei,M,20,160.0,54.0,China,2000,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Silver,1124,1,4
132547,Yang Wei,M,20,160.0,54.0,China,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,1124,1,4
132547,Yang Wei,M,28,160.0,54.0,China,2008,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Gold,1116,1,4
132547,Yang Wei,M,28,160.0,54.0,China,2008,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,1116,1,4
132547,Yang Wei,M,28,160.0,54.0,China,2008,Summer,Gymnastics,Gymnastics Men's Rings,Silver,1116,1,4
132549,Yang Wenjun,M,20,178.0,78.0,China,2004,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold,1103,1,2
132549,Yang Wenjun,M,24,178.0,78.0,China,2008,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Gold,1116,1,2
132552,Yang Xia,F,22,150.0,53.0,China,2000,Summer,Weightlifting,Weightlifting Women's Featherweight,Gold,880,1,1
132558,Yang Xiuli,F,24,173.0,77.0,China,2008,Summer,Judo,Judo Women's Half-Heavyweight,Gold,932,1,1
132568,Yang Yilin,F,15,150.0,35.0,China,2008,Summer,Gymnastics,Gymnastics Women's Individual All-Around,Bronze,932,1,1
132568,Yang Yilin,F,15,150.0,35.0,China,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,932,1,1
132568,Yang Yilin,F,15,150.0,35.0,China,2008,Summer,Gymnastics,Gymnastics Women's Uneven Bars,Bronze,932,1,1
132569,Yang Ying,F,23,165.0,55.0,China-2,2000,Summer,Table Tennis,Table Tennis Women's Doubles,Silver,880,1,0
132573,Yang Yu,F,19,175.0,68.0,China,2004,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,898,1,0
132573,Yang Yu,F,23,175.0,68.0,China,2008,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,932,1,0
132574,Yang Yun,F,15,158.0,40.0,China,2000,Summer,Gymnastics,Gymnastics Women's Uneven Bars,Bronze,880,1,0
132603,Elitsa Atanasova Yankova,F,21,151.0,48.0,Bulgaria,2016,Summer,Wrestling,"Wrestling Women's Flyweight, Freestyle",Bronze,969,1,0
132608,Kyoko Yano,F,28,165.0,60.0,Japan,2012,Summer,Football,Football Women's Football,Silver,918,1,0
132613,Iryna Viktorivna Yanovych,F,24,173.0,78.0,Ukraine,2000,Summer,Cycling,Cycling Women's Sprint,Bronze,880,1,0
132665,Selim Yaar,M,26,179.0,86.0,Turkey,2016,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver,1054,1,0
132690,Irina Vasilyevna Yatchenko,F,34,186.0,105.0,Belarus,2000,Summer,Athletics,Athletics Women's Discus Throw,Bronze,880,1,0
132705,Olena Mykolavna Yatsenko,F,26,168.0,65.0,Ukraine,2004,Summer,Handball,Handball Women's Handball,Bronze,898,1,0
132706,Yury Vasilyevich Yatsev,M,21,193.0,90.0,Russia,2000,Summer,Water Polo,Water Polo Men's Water Polo,Silver,1124,1,0
132729,Hassan Aliazam Yazdanicharati,M,21,181.0,74.0,Iran,2016,Summer,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold,1054,1,1
132736,Ye Chong,M,30,178.0,74.0,China,2000,Summer,Fencing,"Fencing Men's Foil, Team",Silver,1124,1,0
132736,Ye Chong,M,34,178.0,74.0,China,2004,Summer,Fencing,"Fencing Men's Foil, Team",Silver,1103,1,0
132744,Ye Shiwen,F,16,173.0,64.0,China,2012,Summer,Swimming,Swimming Women's 200 metres Individual Medley,Gold,918,1,2
132744,Ye Shiwen,F,16,173.0,64.0,China,2012,Summer,Swimming,Swimming Women's 400 metres Individual Medley,Gold,918,1,2
132745,Ye Zhaoying,F,26,175.0,65.0,China,2000,Summer,Badminton,Badminton Women's Singles,Bronze,880,1,0
132765,Yuliya Andreyevna Yefimova,F,20,178.0,64.0,Russia,2012,Summer,Swimming,Swimming Women's 200 metres Breaststroke,Bronze,918,1,0
132765,Yuliya Andreyevna Yefimova,F,24,178.0,64.0,Russia,2016,Summer,Swimming,Swimming Women's 100 metres Breaststroke,Silver,969,1,0
132765,Yuliya Andreyevna Yefimova,F,24,178.0,64.0,Russia,2016,Summer,Swimming,Swimming Women's 200 metres Breaststroke,Silver,969,1,0
132774,Alfred Kirwa Yego,M,21,175.0,56.0,Kenya,2008,Summer,Athletics,Athletics Men's 800 metres,Bronze,1116,1,0
132776,Julius Kiplagat Yego,M,27,175.0,94.0,Kenya,2016,Summer,Athletics,Athletics Men's Javelin Throw,Silver,1054,1,0
132778,Andrey Nikolayevich Yegorchev,M,26,205.0,103.0,Russia,2004,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,1103,1,0
132795,Yana Karapetovna Yegoryan,F,22,175.0,64.0,Russia,2016,Summer,Fencing,"Fencing Women's Sabre, Individual",Gold,969,1,2
132795,Yana Karapetovna Yegoryan,F,22,175.0,64.0,Russia,2016,Summer,Fencing,"Fencing Women's Sabre, Team",Gold,969,1,2
132807,Vyacheslav Vladimirovich Yekimov,M,34,175.0,67.0,Russia,2000,Summer,Cycling,Cycling Men's Individual Time Trial,Gold,1124,1,2
132807,Vyacheslav Vladimirovich Yekimov,M,38,175.0,67.0,Russia,2004,Summer,Cycling,Cycling Men's Individual Time Trial,Gold,1103,1,2
132811,Yelena Borisovna Yelesina,F,30,183.0,64.0,Russia,2000,Summer,Athletics,Athletics Women's High Jump,Gold,880,1,1
132812,Serik Samatovich Yeleuov,M,23,169.0,60.0,Kazakhstan,2004,Summer,Boxing,Boxing Men's Lightweight,Bronze,1103,1,0
132813,Daniyar Maratovich Yeleusinov,M,25,178.0,64.0,Kazakhstan,2016,Summer,Boxing,Boxing Men's Welterweight,Gold,1054,1,1
132859,Yeo Wun-Gon,M,26,173.0,69.0,South Korea,2000,Summer,Hockey,Hockey Men's Hockey,Silver,1124,1,0
132880,Hamza Yerlikaya,M,24,176.0,84.0,Turkey,2000,Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,1124,1,1
132884,Anastasiya Nikolayevna Yermakova,F,21,169.0,55.0,Russia,2004,Summer,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold,898,1,4
